Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0861A","Leominster - UKA00489","GB_SamplingPoint_61920","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","49.309","ug/m3","99.02","1","Background","Suburban","-2.7367","52.2217","75.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0861A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR530213","RİZE-ARDEŞEN","SPO-TR530213_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","62.184","ug/m3","97.24","1","Background","Rural","41.0476","41.1274","482.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR530213&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0643A","Leamington Spa - UKA00265","GB_SamplingPoint_238","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","41.501","ug/m3","86.66","1","Background","Urban","-1.5331","52.2888","55.0","Warwick                                                                         ","UK564C1                                           ","141383","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0643A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0584A","Leeds Centre - UKA00222","GB_SamplingPoint_125","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","42.161","ug/m3","98.56","1","Background","Urban","-1.5465","53.8038","78.0","Leeds                                                                           ","UK003C1                                           ","787020","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0584A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0037R","Ladybower - UKA00171","GB_SamplingPoint_60","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","56.475","ug/m3","95.96","1","Background","Rural","-1.7520","53.4034","420.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0037R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0884A","Bristol St Pauls - UKA00494","GB_SamplingPoint_63359","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","44.917","ug/m3","90.38","1","Background","Urban","-2.5845","51.4628","15.0","Bristol                                                                         ","UK011C1                                           ","461329","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0884A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0737A","Canterbury - UKA00424","GB_SamplingPoint_68783","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","52.725","ug/m3","99.30","1","Background","Urban","1.0981","51.2740","35.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0737A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB1055R","Chilbolton Observatory - UKA00614","GB_SamplingPoint_75658","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","55.546","ug/m3","96.91","1","Background","Rural","-1.4382","51.1496","78.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB1055R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0043R","Narberth - UKA00323","GB_SamplingPoint_77","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","54.461","ug/m3","98.88","1","Background","Rural","-4.6915","51.7818","160.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0043R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0567A","Belfast Centre - UKA00212","GB_SamplingPoint_110","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","43.714","ug/m3","82.58","1","Background","Urban","-5.9288","54.5996","10.0","Greater Belfast                                                                 ","UK012K1                                           ","484559","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0567A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0613A","Manchester Piccadilly - UKA00248","GB_SamplingPoint_175","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","28.519","ug/m3","98.76","1","Background","Urban","-2.2379","53.4815","57.0","Greater Manchester                                                              ","UK008K1                                           ","2805684","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0613A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0079A","KIRIKKALE","SPO-TR710141_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","18.012","ug/m3","89.38","1","Background","Urban","33.5182","39.8431","749.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR710141&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0681A","Barnsley Gawber - UKA00353","GB_SamplingPoint_331","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","47.603","ug/m3","99.22","1","Background","Urban","-1.5104","53.5629","100.0","Barnsley                                                                        ","UK519C1                                           ","244270","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0681A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0620A","London N. Kensington - UKA00253","GB_SamplingPoint_203","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","47.039","ug/m3","95.97","1","Background","Urban","-0.2135","51.5210","5.0","London (greater city)                                                           ","UK001K2                                           ","8866541","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0620A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0568A","Newcastle Centre - UKA00213","GB_SamplingPoint_120","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","42.018","ug/m3","98.28","1","Background","Urban","-1.6105","54.9782","45.0","Tyneside conurbation                                                            ","UK013K1                                           ","855622","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0568A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0598A","Southampton Centre - UKA00235","GB_SamplingPoint_155","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","41.227","ug/m3","98.74","1","Background","Urban","-1.3958","50.9081","7.0","Southampton                                                                     ","UK520K1                                           ","383736","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0598A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0839A","Edinburgh St Leonards - UKA00454","GB_SamplingPoint_61577","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","48.226","ug/m3","97.90","1","Background","Urban","-3.1822","55.9456","81.0","City of Edinburgh                                                               ","UK007C1                                           ","515855","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0839A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0776A","Hull Freetown - UKA00450","GB_SamplingPoint_60324","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","46.692","ug/m3","99.21","1","Background","Urban","-0.3412","53.7488","4.0","Kingston-upon-Hull                                                              ","UK026C1                                           ","260659","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0776A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0754A","St Osyth - UKA00445","GB_SamplingPoint_26657","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","55.795","ug/m3","99.27","1","Background","Rural","1.0490","51.7780","8.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0754A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0646A","Nottingham Centre - UKA00274","GB_SamplingPoint_243","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","39.840","ug/m3","98.65","1","Background","Urban","-1.1465","52.9547","41.0","Greater Nottingham                                                              ","UK029K1                                           ","677425","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0646A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB1060A","Derry Rosemount - UKA00619","GB_SamplingPoint_75977","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","52.090","ug/m3","97.48","1","Background","Urban","-7.3312","55.0028","54.0","Derry & Strabane Local Government District                                      ","UK586C1                                           ","150588","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB1060A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0864A","Wigan Centre - UKA00482","GB_SamplingPoint_61757","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","45.816","ug/m3","99.44","1","Background","Urban","-2.6381","53.5491","45.0","Greater Manchester                                                              ","UK008K1                                           ","2805684","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0864A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0730A","Wirral Tranmere - UKA00406","GB_SamplingPoint_383","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","51.434","ug/m3","99.30","1","Background","Urban","-3.0227","53.3729","38.0","Liverpool                                                                       ","UK006K2                                           ","1419945","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0730A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB1034A","Coventry Allesley - UKA00592","GB_SamplingPoint_74634","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","44.785","ug/m3","98.81","1","Background","Urban","-1.5602","52.4116","98.0","Coventry                                                                        ","UK025C1                                           ","363467","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB1034A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0885A","Fort William - UKA00495","GB_SamplingPoint_63354","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","52.130","ug/m3","99.30","1","Background","Suburban","-5.1011","56.8227","5.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0885A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
