Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Spain","NET_ES058A","EMEP/VAG/CAMP","ES0005R","NOIA","SP_15057999_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","3.386","ug/m3","98.95","1","Background","Rural","-8.9235","42.7208","686.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES0005R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES131A","Ayto Madrid","ES1946A","JUAN CARLOS I","SP_28079059_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","25.890","ug/m3","95.37","1","Background","Suburban","-3.6089","40.4650","669.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1946A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES131A","Ayto Madrid","ES1942A","URBANIZACION EMBAJADA","SP_28079055_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","37.984","ug/m3","99.41","1","Background","Urban","-3.5806","40.4625","619.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1942A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES201A","CCAA Andalucía","ES1656A","RONDA DEL VALLE","SP_23050003_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","18.985","ug/m3","97.85","1","Background","Urban","-3.7816","37.7826","480.0","Jaén                                                                            ","ES527C1                                           ","112757","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1656A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES131A","Ayto Madrid","ES1532A","PUENTE DE VALLECAS","SP_28079040_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","35.899","ug/m3","99.79","1","Background","Urban","-3.6514","40.3881","677.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1532A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES131A","Ayto Madrid","ES1945A","EL PARDO","SP_28079058_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","15.830","ug/m3","99.71","1","Background","Suburban","-3.7744","40.5181","700.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1945A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES201A","CCAA Andalucía","ES1638A","BERMEJALES","SP_41091018_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","22.878","ug/m3","98.37","1","Background","Urban","-5.9796","37.3472","26.0","Sevilla                                                                         ","ES004K1                                           ","884899","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1638A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES201A","CCAA Andalucía","ES1654A","SIERRA NORTE","SP_41088001_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","3.406","ug/m3","92.36","1","Background","Rural","-5.6669","37.9943","573.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1654A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Slovenia","NET-SI002A","National Basic Monitoring Network","SI0008R","Iskrba","SPO-SI0008R_00008_101","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","2.353","ug/m3","93.52","1","Background","Rural","14.8581","45.5611","540.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=SI&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA-SI0008R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES201A","CCAA Andalucía","ES1786A","EL BOTICARIO","SP_04013005_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","11.694","ug/m3","95.09","1","Background","Suburban","-2.3905","36.8650","55.0","Almería                                                                         ","ES514C1                                           ","201322","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1786A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES131A","Ayto Madrid","ES1422A","PLAZA DEL CARMEN","SP_28079035_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","36.146","ug/m3","98.30","1","Background","Urban","-3.7033","40.4192","657.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1422A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Slovenia","NET-SI002A","National Basic Monitoring Network","SI0034A","Nova Gorica","SPO-SI0034A_00008_100","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","25.920","ug/m3","86.67","1","Background","Urban","13.6524","45.9556","113.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=SI&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA-SI0034A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES201A","CCAA Andalucía","ES1799A","LEPANTO","SP_14021007_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","17.580","ug/m3","95.40","1","Background","Urban","-4.7623","37.8926","119.0","Córdoba                                                                         ","ES020C1                                           ","326039","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1799A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Slovenia","NET-SI002A","National Basic Monitoring Network","SI0054A","Trbovlje1","SPO-SI0054A_00008_100","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","18.963","ug/m3","91.32","1","Background","Suburban","15.0352","46.1388","250.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=SI&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA-SI0054A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES131A","Ayto Madrid","ES1937A","MENDEZ ALVARO","SP_28079047_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","33.657","ug/m3","97.66","1","Background","Urban","-3.6867","40.3981","609.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1937A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES058A","EMEP/VAG/CAMP","ES0010R","CABO DE CREUS","SP_17032999_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","3.105","ug/m3","96.80","1","Background","Rural","3.3156","42.3192","75.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES0010R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES021A","Ayto Zaragoza","ES1641A","RENOVALES","SP_50297036_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","24.427","ug/m3","98.62","1","Background","Urban","-0.8936","41.6353","220.0","Zaragoza                                                                        ","ES005C1                                           ","681877","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1641A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES131A","Ayto Madrid","ES1939A","RETIRO","SP_28079049_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","24.837","ug/m3","99.61","1","Background","Urban","-3.6856","40.4097","672.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1939A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES058A","EMEP/VAG/CAMP","ES0017R","DOÑANA","SP_21005999_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","3.826","ug/m3","97.64","1","Background","Rural","-6.5550","37.0519","35.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES0017R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES201A","CCAA Andalucía","ES1450A","SANTA CLARA","SP_41091015_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","18.680","ug/m3","96.80","1","Background","Suburban","-5.9517","37.3983","29.0","Sevilla                                                                         ","ES004K1                                           ","884899","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1450A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES131A","Ayto Madrid","ES1944A","SANCHINARRO","SP_28079057_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","31.097","ug/m3","98.17","1","Background","Urban","-3.6603","40.4942","615.0","Madrid                                                                          ","ES001K1                                           ","5098717","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1944A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES201A","CCAA Andalucía","ES2040A","MOJÁCAR","SP_04064001_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","9.483","ug/m3","94.95","1","Background","Rural","-1.8422","37.1388","76.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES2040A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES201A","CCAA Andalucía","ES1898A","CAMPILLOS","SP_29032001_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","6.261","ug/m3","85.23","1","Background","Rural","-4.8448","36.9623","359.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1898A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES203A","CCAA Asturias","ES1572A","PURIFICACIÓN TOMÁS","SP_33044032_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","12.534","ug/m3","98.92","1","Background","Urban","-5.8728","43.3727","276.0","Oviedo                                                                          ","ES013C1                                           ","219910","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1572A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES202A","CCAA Aragón","ES1400A","BUJARALOZ","SP_50059001_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","6.355","ug/m3","98.77","1","Background","Rural","-0.1519","41.5056","327.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1400A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES201A","CCAA Andalucía","ES1549A","EL EJIDO","SP_04902001_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","17.712","ug/m3","99.18","1","Background","Urban","-2.8110","36.7697","97.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1549A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES203A","CCAA Asturias","ES2054A","SALINAS","SP_33004052_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","13.274","ug/m3","97.51","1","Background","Suburban","-5.9583","43.5705","8.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES2054A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES201A","CCAA Andalucía","ES1425A","PRINCIPES","SP_41091016_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","21.314","ug/m3","85.13","1","Background","Urban","-6.0056","37.3753","9.0","Sevilla                                                                         ","ES004K1                                           ","884899","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1425A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES201A","CCAA Andalucía","ES1751A","EL ATABAL","SP_29067005_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","17.249","ug/m3","95.19","1","Background","Suburban","-4.4655","36.7296","86.0","Málaga                                                                          ","ES006C1                                           ","578460","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1751A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES203A","CCAA Asturias","ES1432A","CANGAS DEL NARCEA","SP_33011001_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","7.503","ug/m3","99.04","1","Background","Suburban","-6.5527","43.1788","363.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1432A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Spain","NET_ES201A","CCAA Andalucía","ES1781A","JEREZ-CHAPMN","SP_11020004_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2019","14.459","ug/m3","92.99","1","Background","Urban","-6.1172","36.6885","62.0","Jerez de la Frontera                                                            ","ES508C1                                           ","213105","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=ES&CityName=&Pollutant=8&Year_from=2019&Year_to=2019&Station=STA_ES1781A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
